debate_audio_id,sentence_id,word_index_in_sentence,word,start_sec,end_sec,source
1034,1034_w0029,4,has,186.834,187.114,whisper_canonical
1034,1034_w0029,5,about,187.294,187.635,whisper_canonical
1034,1034_w0029,6,a,187.795,187.835,whisper_canonical
1034,1034_w0029,7,dozen,187.995,188.476,whisper_canonical
1034,1034_w0029,8,surrogates.,188.596,189.196,whisper_canonical
1034,1034_w0030,0,from,189.817,189.997,whisper_canonical
1034,1034_w0030,1,both,190.057,190.277,whisper_canonical
1034,1034_w0030,2,"sides,",190.337,190.657,whisper_canonical
1034,1034_w0030,3,and,190.757,190.837,whisper_canonical
1034,1034_w0030,4,they,190.877,191.017,whisper_canonical
1034,1034_w0030,5,range,191.118,191.498,whisper_canonical
1034,1034_w0030,6,from,191.578,191.758,whisper_canonical
1034,1034_w0030,7,swing,191.898,192.178,whisper_canonical
1034,1034_w0030,8,state,192.218,192.498,whisper_canonical
1034,1034_w0030,9,governors,192.558,193.118,whisper_canonical
1034,1034_w0030,10,to,193.919,194.199,whisper_canonical
1034,1034_w0030,11,members,194.379,194.659,whisper_canonical
1034,1034_w0030,12,of,194.699,194.759,whisper_canonical
1034,1034_w0030,13,Congress,194.859,195.419,whisper_canonical
1034,1034_w0031,0,"to,",196.459,196.68,whisper_canonical
1034,1034_w0031,1,you,196.76,196.84,whisper_canonical
1034,1034_w0031,2,"know,",196.86,197.02,whisper_canonical
1034,1034_w0031,3,the,197.04,197.12,whisper_canonical
1034,1034_w0031,4,vice,197.16,197.38,whisper_canonical
1034,1034_w0031,5,"presidents,",197.42,197.86,whisper_canonical
1034,1034_w0032,0,candidates,199.281,199.701,whisper_canonical
1034,1034_w0032,1,who,199.741,199.801,whisper_canonical
1034,1034_w0032,2,will,199.821,199.921,whisper_canonical
1034,1034_w0032,3,also,199.941,200.181,whisper_canonical
1034,1034_w0032,4,be,200.221,200.341,whisper_canonical
1034,1034_w0032,5,here,200.401,200.681,whisper_canonical
1034,1034_w0032,6,to,200.721,200.841,whisper_canonical
1034,1034_w0032,7,speak,200.901,201.121,whisper_canonical
1034,1034_w0032,8,to,201.141,201.181,whisper_canonical
1034,1034_w0032,9,the,201.221,201.301,whisper_canonical
1034,1034_w0032,10,press.,201.321,201.621,whisper_canonical
1034,1034_w0033,0,Outside,202.802,203.422,whisper_canonical
1034,1034_w0033,1,of,203.762,203.922,whisper_canonical
1034,1034_w0033,2,the,204.102,204.242,whisper_canonical
1034,1034_w0033,3,Philadelphia,204.322,204.903,whisper_canonical
1034,1034_w0033,4,Convention,204.983,205.663,whisper_canonical
1034,1034_w0033,5,"Center,",205.743,206.103,whisper_canonical
1034,1034_w0033,6,what's,206.223,206.463,whisper_canonical
1034,1034_w0033,7,it,206.503,206.563,whisper_canonical
1034,1034_w0033,8,like,206.643,206.883,whisper_canonical
1034,1034_w0033,9,in,207.063,207.163,whisper_canonical
1034,1034_w0033,10,that,207.243,207.464,whisper_canonical
1034,1034_w0033,11,"city,",207.624,207.984,whisper_canonical
1034,1034_w0033,12,ahead,208.304,208.604,whisper_canonical
1034,1034_w0033,13,of,208.664,208.744,whisper_canonical
1034,1034_w0033,14,tonight's,208.824,209.264,whisper_canonical
1034,1034_w0033,15,"debate,",209.364,209.864,whisper_canonical
1034,1034_w0033,16,for,210.385,210.505,whisper_canonical
1034,1034_w0033,17,the,210.545,210.645,whisper_canonical
1034,1034_w0033,18,first,210.765,211.045,whisper_canonical
1034,1034_w0033,19,time,211.125,211.385,whisper_canonical
1034,1034_w0033,20,these,211.465,211.625,whisper_canonical
1034,1034_w0033,21,two,211.665,211.805,whisper_canonical
1034,1034_w0033,22,candidates,211.865,212.385,whisper_canonical
1034,1034_w0033,23,meeting,212.465,212.706,whisper_canonical
1034,1034_w0033,24,each,212.746,212.866,whisper_canonical
1034,1034_w0033,25,other,212.906,213.106,whisper_canonical
1034,1034_w0033,26,on,213.186,213.286,whisper_canonical
1034,1034_w0033,27,stage?,213.346,213.646,whisper_canonical
1034,1034_w0034,0,"Yeah,",216.445,216.665,whisper_canonical
1034,1034_w0034,1,so,216.745,216.965,whisper_canonical
1034,1034_w0034,2,Center,217.225,217.545,whisper_canonical
1034,1034_w0034,3,"City,",217.585,218.046,whisper_canonical
1034,1034_w0034,4,large,218.726,219.026,whisper_canonical
1034,1034_w0034,5,portions,219.086,219.486,whisper_canonical
1034,1034_w0034,6,of,219.526,219.586,whisper_canonical
1034,1034_w0034,7,it,219.666,219.766,whisper_canonical
1034,1034_w0034,8,are,219.826,219.946,whisper_canonical
1034,1034_w0034,9,blocked,220.006,220.366,whisper_canonical
1034,1034_w0034,10,off,220.486,220.606,whisper_canonical
1034,1034_w0034,11,for,220.646,220.746,whisper_canonical
1034,1034_w0034,12,the,220.766,220.826,whisper_canonical
1034,1034_w0034,13,debate.,220.886,221.307,whisper_canonical
1034,1034_w0035,0,I,221.727,221.807,whisper_canonical
1034,1034_w0035,1,spoke,221.827,222.087,whisper_canonical
1034,1034_w0035,2,to,222.127,222.207,whisper_canonical
1034,1034_w0035,3,some,222.247,222.427,whisper_canonical
1034,1034_w0035,4,business,222.467,222.827,whisper_canonical
1034,1034_w0035,5,owners,222.967,223.267,whisper_canonical
1034,1034_w0035,6,who,223.307,223.387,whisper_canonical
1034,1034_w0035,7,have,223.407,223.507,whisper_canonical
1034,1034_w0035,8,told,223.547,223.727,whisper_canonical
1034,1034_w0035,9,their,223.767,223.907,whisper_canonical
1034,1034_w0035,10,employees,223.967,224.588,whisper_canonical
1034,1034_w0035,11,to,225.148,225.248,whisper_canonical
1034,1034_w0035,12,work,225.288,225.488,whisper_canonical
1034,1034_w0035,13,from,225.508,225.668,whisper_canonical
1034,1034_w0035,14,home.,225.768,226.088,whisper_canonical
1034,1034_w0036,0,Just,227.209,227.369,whisper_canonical
1034,1034_w0036,1,about,227.409,227.609,whisper_canonical
1034,1034_w0036,2,an,227.649,227.689,whisper_canonical
1034,1034_w0036,3,hour,227.829,228.169,whisper_canonical
1034,1034_w0036,4,"ago,",228.249,228.609,whisper_canonical
1034,1034_w0036,5,I,228.629,228.649,whisper_canonical
1034,1034_w0036,6,walked,228.949,229.269,whisper_canonical
1034,1034_w0036,7,past,229.369,229.809,whisper_canonical
1034,1034_w0036,8,an,230.249,230.31,whisper_canonical
1034,1034_w0036,9,intersection,230.37,231.17,whisper_canonical
1034,1034_w0036,10,where,231.25,231.57,whisper_canonical
1034,1034_w0036,11,local,231.89,232.19,whisper_canonical
1034,1034_w0036,12,residents,232.25,232.77,whisper_canonical
1034,1034_w0036,13,have,232.83,233.01,whisper_canonical
1034,1034_w0036,14,gathered,233.27,233.691,whisper_canonical
1034,1034_w0036,15,to,233.771,233.971,whisper_canonical
1034,1034_w0036,16,wait,234.471,234.731,whisper_canonical
1034,1034_w0036,17,for,234.811,235.071,whisper_canonical
1034,1034_w0036,18,Harris,235.351,235.771,whisper_canonical
1034,1034_w0036,19,to,235.811,235.911,whisper_canonical
1034,1034_w0036,20,hopefully,235.951,236.351,whisper_canonical
1034,1034_w0036,21,walk,236.452,236.732,whisper_canonical
1034,1034_w0036,22,out,236.852,236.992,whisper_canonical
1034,1034_w0036,23,so,237.032,237.152,whisper_canonical
1034,1034_w0036,24,they,237.172,237.292,whisper_canonical
1034,1034_w0036,25,could,237.312,237.432,whisper_canonical
1034,1034_w0036,26,catch,238.272,238.592,whisper_canonical
1034,1034_w0036,27,a,238.612,238.652,whisper_canonical
1034,1034_w0036,28,glimpse,238.732,239.033,whisper_canonical
1034,1034_w0036,29,of,239.213,239.293,whisper_canonical
1034,1034_w0036,30,her.,239.373,239.613,whisper_canonical
1034,1034_w0037,0,And,240.513,240.593,whisper_canonical
1034,1034_w0037,1,"then,",240.633,240.813,whisper_canonical
1034,1034_w0037,2,you,241.054,241.134,whisper_canonical
1034,1034_w0037,3,"know,",241.174,241.274,whisper_canonical
1034,1034_w0037,4,just,241.374,241.614,whisper_canonical
1034,1034_w0037,5,outside,241.694,242.094,whisper_canonical
1034,1034_w0037,6,about,242.134,242.354,whisper_canonical
1034,1034_w0037,7,two,242.454,242.614,whisper_canonical
1034,1034_w0037,8,blogs,242.674,243.054,whisper_canonical
1034,1034_w0037,9,happening,243.115,243.535,whisper_canonical
1034,1034_w0037,10,about,243.615,244.155,whisper_canonical
1034,1034_w0037,11,minutes,244.195,244.475,whisper_canonical
1034,1034_w0037,12,ago,244.515,244.815,whisper_canonical
1034,1034_w0037,13,is,244.975,245.075,whisper_canonical
1034,1034_w0037,14,a,245.155,245.216,whisper_canonical
1034,1034_w0037,15,pro-Palestine,245.356,246.336,whisper_canonical
1034,1034_w0037,16,protest.,246.436,247.016,whisper_canonical
1034,1034_w0038,0,You,247.216,247.517,whisper_canonical
1034,1034_w0038,1,"know,",247.537,247.737,whisper_canonical
1034,1034_w0038,2,probably,247.897,248.277,whisper_canonical
1034,1034_w0038,3,hundreds,248.597,248.997,whisper_canonical
1034,1034_w0038,4,of,249.157,249.237,whisper_canonical
1034,1034_w0038,5,people,249.358,249.718,whisper_canonical
1034,1034_w0038,6,protesting,249.818,250.338,whisper_canonical
1034,1034_w0038,7,on,250.418,250.498,whisper_canonical
1034,1034_w0038,8,market,250.558,250.938,whisper_canonical
1034,1034_w0038,9,streets,250.998,251.379,whisper_canonical
1034,1034_w0038,10,chanting,251.779,252.239,whisper_canonical
1034,1034_w0038,11,Free,252.399,252.699,whisper_canonical
1034,1034_w0038,12,Free,252.779,253.039,whisper_canonical
1034,1034_w0038,13,Palestine,253.099,253.84,whisper_canonical
1034,1034_w0038,14,right,254.48,254.66,whisper_canonical
1034,1034_w0038,15,under,254.72,254.92,whisper_canonical
1034,1034_w0038,16,the,254.96,255.02,whisper_canonical
1034,1034_w0038,17,billboards,255.06,255.661,whisper_canonical
1034,1034_w0038,18,where,255.741,255.881,whisper_canonical
1034,1034_w0038,19,the,255.901,255.981,whisper_canonical
1034,1034_w0038,20,Harris,256.041,256.381,whisper_canonical
1034,1034_w0038,21,campaign,256.401,257.001,whisper_canonical
1034,1034_w0038,22,is,257.081,257.161,whisper_canonical
1034,1034_w0038,23,advertising.,257.221,257.782,whisper_canonical
1034,1034_w0039,0,"Yeah,",258.242,258.422,whisper_canonical
1034,1034_w0039,1,talk,258.462,258.642,whisper_canonical
1034,1034_w0039,2,about,258.662,258.862,whisper_canonical
1034,1034_w0039,3,the,258.882,258.942,whisper_canonical
1034,1034_w0039,4,billboards,258.982,259.482,whisper_canonical
1034,1034_w0039,5,that,259.562,259.683,whisper_canonical
1034,1034_w0039,6,you've,259.723,259.943,whisper_canonical
1034,1034_w0039,7,seen,260.003,260.283,whisper_canonical
1034,1034_w0039,8,for,260.383,260.523,whisper_canonical
1034,1034_w0039,9,the,260.543,260.603,whisper_canonical
1034,1034_w0039,10,candidates,260.663,261.263,whisper_canonical
1034,1034_w0039,11,in,261.563,261.663,whisper_canonical
1034,1034_w0039,12,Philadelphia.,261.724,262.344,whisper_canonical
1034,1034_w0040,0,"So,",264.671,264.811,whisper_canonical
1034,1034_w0040,1,so,264.851,265.011,whisper_canonical
1034,1034_w0040,2,"far,",265.051,265.231,whisper_canonical
1034,1034_w0040,3,I've,265.431,265.591,whisper_canonical
1034,1034_w0040,4,only,265.631,265.871,whisper_canonical
1034,1034_w0040,5,seen,265.951,266.171,whisper_canonical
1034,1034_w0040,6,Harris,266.331,266.791,whisper_canonical
1034,1034_w0040,7,billboards.,266.971,267.592,whisper_canonical
1034,1034_w0041,0,They've,268.492,268.772,whisper_canonical
1034,1034_w0041,1,been,268.812,268.992,whisper_canonical
1034,1034_w0041,2,everything,269.112,269.532,whisper_canonical
1034,1034_w0041,3,ranging,269.632,270.072,whisper_canonical
1034,1034_w0041,4,from,270.172,270.372,whisper_canonical
1034,1034_w0041,5,being,270.432,270.632,whisper_canonical
1034,1034_w0041,6,pro-Harris,270.732,271.512,whisper_canonical
1034,1034_w0041,7,to,271.552,271.732,whisper_canonical
1034,1034_w0041,8,highlighting,271.812,272.372,whisper_canonical
1034,1034_w0041,9,Project,273.292,274.553,whisper_canonical
1034,1034_w0041,10,and,275.053,275.133,whisper_canonical
1034,1034_w0041,11,attaching,275.193,275.733,whisper_canonical
1034,1034_w0041,12,that,275.773,275.993,whisper_canonical
1034,1034_w0041,13,to,276.053,276.173,whisper_canonical
1034,1034_w0041,14,Trump,276.273,276.593,whisper_canonical
1034,1034_w0042,0,to,277.593,277.893,whisper_canonical
1034,1034_w0042,1,a,278.173,278.273,whisper_canonical
1034,1034_w0042,2,billboard,278.393,278.853,whisper_canonical
1034,1034_w0042,3,about,278.913,279.214,whisper_canonical
1034,1034_w0042,4,sizes,279.374,279.934,whisper_canonical
1034,1034_w0042,5,of,279.994,280.054,whisper_canonical
1034,1034_w0042,6,"pretzels,",280.214,280.814,whisper_canonical
1034,1034_w0042,7,a,280.894,280.954,whisper_canonical
1034,1034_w0042,8,larger,281.034,281.394,whisper_canonical
1034,1034_w0042,9,pretzel,281.454,281.794,whisper_canonical
1034,1034_w0042,10,for,281.834,281.934,whisper_canonical
1034,1034_w0042,11,Kamala,281.994,282.334,whisper_canonical
1034,1034_w0042,12,"Harris,",282.354,282.714,whisper_canonical
1034,1034_w0042,13,a,282.754,282.814,whisper_canonical
1034,1034_w0042,14,smaller,282.934,283.334,whisper_canonical
1034,1034_w0042,15,piece,283.374,283.574,whisper_canonical
1034,1034_w0042,16,of,283.614,283.654,whisper_canonical
1034,1034_w0042,17,a,283.674,283.694,whisper_canonical
1034,1034_w0042,18,pretzel,283.814,284.234,whisper_canonical
1034,1034_w0042,19,for,284.754,284.934,whisper_canonical
1034,1034_w0042,20,Donald,285.035,285.355,whisper_canonical
1034,1034_w0042,21,Trump.,285.395,285.655,whisper_canonical
1034,1034_w0043,0,Most,286.435,286.695,whisper_canonical
1034,1034_w0043,1,of,286.715,286.755,whisper_canonical
1034,1034_w0043,2,what,286.795,286.915,whisper_canonical
1034,1034_w0043,3,I,286.975,287.035,whisper_canonical
1034,1034_w0043,4,have,287.095,287.235,whisper_canonical
1034,1034_w0043,5,seen,287.295,287.575,whisper_canonical
1034,1034_w0043,6,has,287.635,287.775,whisper_canonical
1034,1034_w0043,7,come,287.835,288.015,whisper_canonical
1034,1034_w0043,8,from,288.055,288.195,whisper_canonical
1034,1034_w0043,9,the,288.215,288.295,whisper_canonical
1034,1034_w0043,10,Harris,288.335,288.635,whisper_canonical
1034,1034_w0043,11,camp.,288.675,288.975,whisper_canonical
1034,1034_w0044,0,How,290.155,290.255,whisper_canonical
1034,1034_w0044,1,have,290.295,290.435,whisper_canonical
1034,1034_w0044,2,the,290.455,290.535,whisper_canonical
1034,1034_w0044,3,candidates,290.575,291.176,whisper_canonical
1034,1034_w0044,4,prepared,291.596,292.116,whisper_canonical
1034,1034_w0044,5,for,292.216,292.456,whisper_canonical
1034,1034_w0044,6,tonight's,292.536,292.916,whisper_canonical
1034,1034_w0044,7,debate?,292.956,293.296,whisper_canonical
1034,1034_w0045,0,I,295.893,295.953,whisper_canonical
1034,1034_w0045,1,think,295.973,296.173,whisper_canonical
1034,1034_w0045,2,both,296.253,296.493,whisper_canonical
1034,1034_w0045,3,camps,296.593,296.934,whisper_canonical
1034,1034_w0045,4,are,297.014,297.114,whisper_canonical
1034,1034_w0045,5,taking,297.154,297.474,whisper_canonical
1034,1034_w0045,6,it,297.514,297.594,whisper_canonical
1034,1034_w0045,7,very,297.734,298.054,whisper_canonical
1034,1034_w0045,8,seriously.,298.194,298.894,whisper_canonical
1034,1034_w0046,0,There's,299.815,300.115,whisper_canonical
1034,1034_w0046,1,more,300.235,300.515,whisper_canonical
1034,1034_w0046,2,on,300.555,300.615,whisper_canonical
1034,1034_w0046,3,the,300.655,300.755,whisper_canonical
1034,1034_w0046,4,line,300.835,301.215,whisper_canonical
1034,1034_w0046,5,for,301.315,301.456,whisper_canonical
1034,1034_w0046,6,Kamala,301.516,301.856,whisper_canonical
1034,1034_w0046,7,Harris,301.876,302.316,whisper_canonical
1034,1034_w0046,8,because,302.676,303.176,whisper_canonical
1034,1034_w0046,9,she's,303.897,304.097,whisper_canonical
1034,1034_w0046,10,just,304.217,304.477,whisper_canonical
1034,1034_w0046,11,entered,304.597,304.897,whisper_canonical
1034,1034_w0046,12,this,304.917,305.117,whisper_canonical
1034,1034_w0046,13,race.,305.237,305.557,whisper_canonical
1034,1034_w0047,0,A,306.078,306.118,whisper_canonical
1034,1034_w0047,1,lot,306.178,306.358,whisper_canonical
1034,1034_w0047,2,of,306.398,306.438,whisper_canonical
1034,1034_w0047,3,Americans,306.518,307.038,whisper_canonical
1034,1034_w0047,4,don't,307.218,307.438,whisper_canonical
1034,1034_w0047,5,know,307.518,307.718,whisper_canonical
1034,1034_w0047,6,her,307.798,307.939,whisper_canonical
1034,1034_w0047,7,just,308.019,308.299,whisper_canonical
1034,1034_w0047,8,yet,308.339,308.499,whisper_canonical
1034,1034_w0047,9,and,308.579,308.659,whisper_canonical
1034,1034_w0047,10,don't,308.719,308.899,whisper_canonical
1034,1034_w0047,11,know,308.939,309.079,whisper_canonical
1034,1034_w0047,12,where,309.119,309.299,whisper_canonical
1034,1034_w0047,13,she,309.339,309.479,whisper_canonical
1034,1034_w0047,14,stands,309.579,309.959,whisper_canonical
1034,1034_w0047,15,on,310.019,310.079,whisper_canonical
1034,1034_w0047,16,the,310.099,310.2,whisper_canonical
1034,1034_w0047,17,issues.,310.34,310.74,whisper_canonical
1034,1034_w0048,0,and,311.42,311.5,whisper_canonical
1034,1034_w0048,1,so,311.52,311.62,whisper_canonical
1034,1034_w0048,2,I,311.66,311.701,whisper_canonical
1034,1034_w0048,3,think,311.721,311.881,whisper_canonical
1034,1034_w0048,4,she,311.901,312.021,whisper_canonical
1034,1034_w0048,5,has,312.061,312.241,whisper_canonical
1034,1034_w0048,6,more,312.321,312.521,whisper_canonical
1034,1034_w0048,7,to,312.541,312.642,whisper_canonical
1034,1034_w0048,8,prove,312.722,313.002,whisper_canonical
1034,1034_w0048,9,for,313.042,313.142,whisper_canonical
1034,1034_w0048,10,that,313.202,313.402,whisper_canonical
1034,1034_w0048,11,reason,313.482,313.943,whisper_canonical
1034,1034_w0048,12,she,314.043,314.203,whisper_canonical
1034,1034_w0048,13,started,314.223,314.504,whisper_canonical
1034,1034_w0048,14,preparing,314.544,315.004,whisper_canonical
1034,1034_w0048,15,weeks,315.184,315.485,whisper_canonical
1034,1034_w0048,16,and,315.525,315.625,whisper_canonical
1034,1034_w0048,17,weeks,315.645,315.865,whisper_canonical
1034,1034_w0048,18,in,315.925,316.005,whisper_canonical
1034,1034_w0048,19,advance,316.065,316.526,whisper_canonical
1034,1034_w0048,20,even,317.066,317.267,whisper_canonical
1034,1034_w0048,21,before,317.327,317.607,whisper_canonical
1034,1034_w0048,22,the,317.647,317.747,whisper_canonical
1034,1034_w0048,23,DNC,317.787,318.308,whisper_canonical
1034,1034_w0048,24,convention,318.408,318.969,whisper_canonical
1034,1034_w0048,25,you,318.989,319.049,whisper_canonical
1034,1034_w0048,26,know,319.469,319.669,whisper_canonical
1034,1034_w0048,27,she,319.689,319.829,whisper_canonical
1034,1034_w0048,28,did,319.89,320.11,whisper_canonical
1034,1034_w0048,29,a,320.13,320.15,whisper_canonical
1034,1034_w0048,30,mock,320.41,320.67,whisper_canonical
1034,1034_w0048,31,debate,320.71,321.011,whisper_canonical
1034,1034_w0048,32,at,321.051,321.131,whisper_canonical
1034,1034_w0048,33,Howard,321.211,321.511,whisper_canonical
1034,1034_w0048,34,University,321.571,322.232,whisper_canonical
1034,1034_w0048,35,she's,322.312,322.532,whisper_canonical
1034,1034_w0048,36,done,322.552,322.733,whisper_canonical
1034,1034_w0048,37,more,322.793,323.053,whisper_canonical
1034,1034_w0048,38,of,323.073,323.113,whisper_canonical
1034,1034_w0048,39,these,323.193,323.473,whisper_canonical
1034,1034_w0048,40,in,323.534,323.614,whisper_canonical
1034,1034_w0048,41,the,323.634,323.734,whisper_canonical
1034,1034_w0048,42,weak,323.794,324.034,whisper_canonical
1034,1034_w0048,43,sense,324.114,324.495,whisper_canonical
1034,1034_w0048,44,you,324.955,325.035,whisper_canonical
1034,1034_w0048,45,know,325.075,325.175,whisper_canonical
1034,1034_w0048,46,and,325.215,325.315,whisper_canonical
