debate_audio_id,turn_id,speaker_raw,n_words,start_sec,end_sec,duration_sec,text
1013,1013_t0185,BUSH,41,4912.39,4922.38,9.99,"Yeah, I agree. I just — I think there has been — some of the scientists, I believe, Mr. Vice President, haven't they been changing their opinion a little bit on global warming? A profound scientist recently made a different —"
1013,1013_t0186,MODERATOR,21,4922.38,4927.97,5.59,Both of you have now violated — excuse me. Both of you have now violated your own rules. Hold that thought.
1013,1013_t0187,GORE,7,4927.97,4930.17,2.2,I've been trying so hard not to.
1013,1013_t0188,MODERATOR,27,4930.17,4937.57,7.4,"I know, I know. But under your alls rules you are not allowed to ask each other a question. I let you do it a moment ago."
1013,1013_t0189,BUSH,1,4937.57,4937.61,0.04,Twice.
1013,1013_t0190,MODERATOR,6,4937.61,4939.53,1.92,"Now you just — twice, sorry."
1013,1013_t0191,GORE,6,4939.53,4943.76,4.23,"That's an interruption, by the way."
1013,1013_t0192,MODERATOR,13,4943.76,4947.47,3.71,"That's an interruption, okay. But anyhow, you just did it so now —"
1013,1013_t0193,BUSH,7,4947.47,4950.38,2.91,"I'm sorry. I apologize, Mr. Vice President."
1013,1013_t0194,MODERATOR,24,4950.38,4961.32,10.94,"You aren't allowed to do that either, see? I'm sorry, go ahead and finish your thought. People care about these things I've found out."
1013,1013_t0195,BUSH,11,4961.32,4962.83,1.51,"Of course they care about them. Oh, you mean the rules."
1013,1013_t0196,MODERATOR,6,4962.83,4967.44,4.61,"Yeah, right, exactly right. Go ahead."
1013,1013_t0197,BUSH,150,4967.44,5018.34,50.9,"What the heck. I — of course there's a lot — look, global warming needs to be taken very seriously, and I take it seriously. But science, there's a lot — there's differing opinions. And before we react, I think it's best to have the full accounting, full understanding of what's taking place. And I think to answer your question, I think both of us care a lot about the environment. We may have different approaches. We may have different approaches in terms of how we deal with local folks. I just cited an example of the administration just unilaterally acting without any input. And I remember you gave a very good answer to New Hampshire about the White Mountains, about how it was important to keep that collaborative effort in place. I feel very strongly the same place. It certainly wasn't the attitude that took place out west, however."
1013,1013_t0198,MODERATOR,69,5019.75,5048.17,28.42,"New question. Last question. For you, Governor. And this flows somewhat out of the Boston debate. You, your running mate, your campaign officials have charged that Vice President Gore exaggerates, embellishes and stretches the facts, etcetera. Are you — do you believe these are serious issues? This is a serious issue that the voters should use in deciding which one of you two men to vote for on November 7?"
1013,1013_t0199,BUSH,120,5048.17,5093.95,45.78,"Well, we all make mistakes. I've been known to mangle a syl-a-ble or two myself, you know, if you know what I mean. I think credibility is important. It is going to be important for the president to be credible with Congress, important for the president to be credible with foreign nations. And yes, I think it's something that people need to consider. This isn't something new. I read a report, or a memo, from somebody in his 1988 campaign — I forgot the fellow's name — warning then Senator Gore to be careful about exaggerating claims. I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen. I mention the last debate —"
1013,1013_t0200,MODERATOR,1,5093.95,5094.27,0.32,EITC?
1013,1013_t0201,BUSH,6,5094.27,5096.69,2.42,"The Earned Income Tax Credit, sorry."
1013,1013_t0202,MODERATOR,3,5097.58,5097.82,0.24,That's all right.
1013,1013_t0203,BUSH,141,5097.82,5143.86,46.04,"A lot of initials from a guy who's not from Washington, isn't it? Anyway, he co-sponsored McCain-Feingold, and yet he didn't. And so I think this is an issue. I found it to be an issue in trying to defend my tax relief package. I thought there was some exaggerations about the numbers. But the people are going to have to make up their mind on this issue. And I am going to continue to defend my record and defend my propositions against what I think are exaggerations. Exaggerations like, for example, only 5% of seniors receive benefits under my Medicare reform package. That's what he said the other day, and that's simply not the case. And I have every right in the world to defend my record and positions. That's what debates are about and that's what campaigns are about."
