debate_audio_id,turn_id,sentence_id,sentence_index_in_turn,speaker_raw,n_words,n_words_matched,start_sec,end_sec,duration_sec,sentence_text
1001,1001_t0029,1001_t0029_s003,2,GROER,27,26,981.089,992.012,10.923,"Today, 37 million Americans including many working families with aging parents and young children cannot afford any health insurance, but earn too much to qualify for Medicaid."
1001,1001_t0029,1001_t0029_s004,3,GROER,16,16,992.572,996.233,3.661,What will you do to provide protection for them and how will you pay for it?
1001,1001_t0030,1001_t0030_s001,0,BUSH,21,21,996.773,1002.457,5.684,"One thing I will not do is sock every business in the country and, thus, throw some people out of work."
1001,1001_t0030,1001_t0030_s002,1,BUSH,8,8,1002.677,1004.798,2.121,I want to keep this economic recovery going.
1001,1001_t0030,1001_t0030_s003,2,BUSH,17,15,1005.198,1009.72,4.522,"More Americans at work today than any time in history, a greater percentage of the work force."
1001,1001_t0030,1001_t0030_s004,3,BUSH,11,11,1010.04,1013.281,3.241,What I will do is permit people to buy into Medicaid.
1001,1001_t0030,1001_t0030_s005,4,BUSH,5,4,1013.741,1014.882,1.141,I believe that’s the answer.
1001,1001_t0030,1001_t0030_s006,5,BUSH,17,16,1015.042,1020.244,5.202,I am proud to have been part of an administration that past the first catastrophic health bill.
1001,1001_t0030,1001_t0030_s007,6,BUSH,23,19,1020.782,1027.15,6.368,And in that there are some Medicaid provisions that will be very helpful to the very kind of people we’re talking about here.
1001,1001_t0030,1001_t0030_s008,7,BUSH,18,17,1027.53,1034.479,6.949,But we’ve got to keep going forward without killing off the engine and throwing people out of work.
1001,1001_t0030,1001_t0030_s009,8,BUSH,15,15,1034.839,1039.926,5.087,"So, the answer lies, it seems to me, in full enforcement of the catastrophic program."
1001,1001_t0030,1001_t0030_s010,9,BUSH,61,59,1040.546,1061.128,20.582,"It lies to me in flexibility in Medicaid so people at the lowest end can buy in there and get their needs covered and then it also – I do not want to see us mandate across the board that every company has to do this, because I really think that marginal operators are going to go say, “We can’t make it."
1001,1001_t0030,1001_t0030_s011,10,BUSH,15,14,1061.748,1066.333,4.585,” And I think then you’re going to see that people are put out of work.
1001,1001_t0030,1001_t0030_s012,11,BUSH,39,28,1066.754,1076.744,9.99,"All these programs – and this cost on his – is – was – I saw an estimate, I’d love to know what he thinks, $35 – $40 billion – and it seems to me that somebody pays that."
1001,1001_t0030,1001_t0030_s013,12,BUSH,10,9,1077.164,1079.647,2.483,There isn’t any such thing as something free out there.
1001,1001_t0030,1001_t0030_s014,13,BUSH,27,27,1079.667,1088.112,8.445,It either gets passed along as increased prices or it gets passed along by people being put out of work so the business can continue to compete.
1001,1001_t0030,1001_t0030_s015,14,BUSH,12,12,1088.552,1090.953,2.401,"So, I think we ought to do it in the Medicaid system."
1001,1001_t0030,1001_t0030_s016,15,BUSH,15,15,1091.333,1094.914,3.581,I think we ought to do it by full enforcement of the catastrophic health insurance.
1001,1001_t0030,1001_t0030_s017,16,BUSH,17,17,1094.995,1100.056,5.061,I think we ought to do it by everybody doing what they can do out of conscience.
1001,1001_t0030,1001_t0030_s018,17,BUSH,11,8,1100.177,1105.501,5.324,It’s a terrible problems in terms of flexibility on private insurance.
1001,1001_t0030,1001_t0030_s019,18,BUSH,17,14,1106.081,1109.925,3.844,But I just don’t want to mandate it and risk putting this – setting the recovery back.
1001,1001_t0031,1001_t0031_s001,0,LEHRER,3,0,1110.15,1110.601,0.451,"A rebuttal, Governor?"
1001,1001_t0032,1001_t0032_s001,0,DUKAKIS,5,4,1110.826,1112.908,2.082,"But, George, that’s no answer."
1001,1001_t0033,1001_t0033_s001,0,BUSH,9,7,1113.749,1115.65,1.901,"You don’t like the answer, but it’s an answer."
1001,1001_t0034,1001_t0034_s001,0,DUKAKIS,40,33,1115.67,1124.029,8.359,"Well, no, it’s no answer to those 37 million people, most of them members of working families who don’t have a dime of health insurance and don’t know how to pay the bills if their kids get sick at night."
1001,1001_t0034,1001_t0034_s002,1,DUKAKIS,15,15,1124.109,1128.453,4.344,"I was in Houston on Tuesday meeting with a group of good citizens, working citizens."
1001,1001_t0034,1001_t0034_s003,2,DUKAKIS,9,9,1129.053,1130.715,1.662,All of them with little or no health insurance.
1001,1001_t0034,1001_t0034_s004,3,DUKAKIS,20,20,1130.815,1135.319,4.504,One of them was a father who had been laid off a few months ago and lost his health insurance.
1001,1001_t0034,1001_t0034_s005,4,DUKAKIS,38,30,1135.339,1144.067,8.728,"Has an 11 year old son and can’t let that son compete in sports and Little League, because he’s afraid he’s going to get hurt and he won’t be able to provide health insurance to pay those bills."
1001,1001_t0034,1001_t0034_s006,5,DUKAKIS,41,41,1145.168,1155.812,10.644,My state just became the only state in the nation to provide for universal health care and we did it with the support of the business community and labor and the health care community and with virtually everybody in the state.
1001,1001_t0034,1001_t0034_s007,6,DUKAKIS,25,23,1156.492,1164.37,7.878,"The fact of the matter is that employers who today are insuring their employees are paying the freight, because they’re paying for those who aren’t."
1001,1001_t0034,1001_t0034_s008,7,DUKAKIS,19,18,1164.82,1168.684,3.864,And I think it’s time that when you got a job in this country it came with health insurance.
1001,1001_t0034,1001_t0034_s009,8,DUKAKIS,20,18,1168.854,1173.028,4.174,That’s the way we’re going to provide basic health security for all of the citizens of this country of ours.
1001,1001_t0035,1001_t0035_s001,0,LEHRER,2,0,1173.717,1174.405,0.689,"Follow-up, Anne?"
1001,1001_t0036,1001_t0036_s001,0,GROER,1,1,1175.094,1175.334,0.24,Yes.
1001,1001_t0036,1001_t0036_s002,1,GROER,42,41,1176.875,1191.78,14.905,"Since your Massachusetts health plan has been attacked by the Vice President and you have defended it in this way, I would like to move on to perhaps one of the most costly medical catastrophes facing Americans today and that is AIDS."
1001,1001_t0036,1001_t0036_s003,2,GROER,30,28,1191.94,1201.824,9.884,"In – at the end of September, the thousands of AIDS patients will lose their access to AZT, which is the only Federally approved drug for treatment of the disease."
1001,1001_t0036,1001_t0036_s004,3,GROER,42,38,1202.091,1215.075,12.984,"Now, I’d like to now, sir, if – what your position is on extending that and what it is you think the government ought to be doing about making AZT and other drugs available to people who are suffering from this disease."
1001,1001_t0037,1001_t0037_s001,0,DUKAKIS,24,22,1215.335,1221.34,6.005,"Well, Anne, let me just say before I answer your question that I didn’t know that the Vice President attacked our program in Massachusetts."
1001,1001_t0037,1001_t0037_s002,1,DUKAKIS,4,3,1221.46,1223.191,1.731,I hope he hasn’t.
1001,1001_t0037,1001_t0037_s003,2,DUKAKIS,30,29,1223.74,1230.122,6.382,Because has won the support of a great many people all over the state and I think it’s a model for what I hope we can do across the country.
1001,1001_t0037,1001_t0037_s004,3,DUKAKIS,19,18,1230.182,1235.523,5.341,"But when I proposed my plan this past Tuesday, he or one of his spokesmen called it socialized medicine."
1001,1001_t0037,1001_t0037_s005,4,DUKAKIS,16,15,1236.384,1241.725,5.341,"The last time the Vice President used that phrase, I suspect he remembers it, don’t you?"
1001,1001_t0037,1001_t0037_s006,5,DUKAKIS,10,8,1242.745,1245.806,3.061,It was in 1964 and that’s what he called Medicare.
1001,1001_t0037,1001_t0037_s007,6,DUKAKIS,9,8,1246.366,1247.767,1.401,"Well, he was wrong then and he’s wrong now."
1001,1001_t0038,1001_t0038_s001,0,LEHRER,24,24,1257.81,1264.534,6.724,"If I may interrupt at this point and caution the audience as I did before we went on the air, please hold it down."
1001,1001_t0038,1001_t0038_s002,1,LEHRER,12,11,1265.145,1268.657,3.512,You’re only taking time away from your candidate when you do that.
1001,1001_t0038,1001_t0038_s003,2,LEHRER,3,3,1268.737,1269.678,0.941,"Governor, continue, please."
1001,1001_t0039,1001_t0039_s001,0,DUKAKIS,6,6,1270.461,1272.302,1.841,Let me say this about AIDS.
1001,1001_t0039,1001_t0039_s002,1,DUKAKIS,73,71,1272.642,1297.234,24.592,"It’s the single most important public health crisis, single most important public health emergency we’ve had in our lifetimes and I think there are a number of things we have to do including supporting legislation which is now moving through the Congress, which will commit this nation to the resources to find a cure which will provide broad education and prevention, which will provide sensitive and caring treatment for the victims of AIDS."
1001,1001_t0039,1001_t0039_s003,2,DUKAKIS,59,59,1297.354,1314.808,17.454,I think we have to demonstrate some flexibility and I think the FDA is attempting to do so now in trying to make it possible for new and experimental drugs to be available to people who are at risk at AIDS and I would hope that we could bring that kind of a policy to bear beginning in January.
1001,1001_t0039,1001_t0039_s004,3,DUKAKIS,24,22,1314.828,1322.414,7.586,And I would encourage the current administration to proceed with that kind of flexibility where it’s appropriate and where it’s done carefully and responsibly.
1001,1001_t0039,1001_t0039_s005,4,DUKAKIS,13,13,1323.114,1325.417,2.303,But we have not had the kind of leadership we should have had.
1001,1001_t0039,1001_t0039_s006,5,DUKAKIS,21,21,1325.837,1330.982,5.145,"In this particular area, I think the Vice President and I are in general agreement on what we have to do."
1001,1001_t0039,1001_t0039_s007,6,DUKAKIS,8,8,1331.002,1335.567,4.565,The special Federal commission made good solid recommendations.
1001,1001_t0039,1001_t0039_s008,7,DUKAKIS,23,22,1335.587,1340.773,5.186,I think we’re both supportive of them and I would strongly lead in that area as I have in my state as Governor.
1001,1001_t0040,1001_t0040_s001,0,LEHRER,1,1,1341.774,1341.874,0.1,Mr.
1001,1001_t0040,1001_t0040_s002,1,LEHRER,6,6,1341.974,1343.295,1.321,"Vice President, a minute of rebuttal."
1001,1001_t0041,1001_t0041_s001,0,BUSH,6,5,1343.936,1345.598,1.662,"Well, we’re on the right track."
1001,1001_t0041,1001_t0041_s002,1,BUSH,9,9,1346.457,1349.038,2.581,The NIH is doing a good job in research.
1001,1001_t0041,1001_t0041_s003,2,BUSH,15,15,1349.918,1354.159,4.241,The Surgeon General is doing a good job in encouraging the proper kind of education.
1001,1001_t0041,1001_t0041_s004,3,BUSH,10,9,1354.699,1357.12,2.421,I notice that the Governor did not mention any testing.
1001,1001_t0041,1001_t0041_s005,4,BUSH,8,8,1357.6,1359.261,1.661,But we got to have a knowledge base.
1001,1001_t0041,1001_t0041_s006,5,BUSH,11,11,1359.661,1362.262,2.601,"Testing should be confidential, but we have to have a knowledge."
1001,1001_t0041,1001_t0041_s007,6,BUSH,13,12,1362.862,1366.343,3.481,We can’t simply stick our heads in the sands in terms of testing.
1001,1001_t0041,1001_t0041_s008,7,BUSH,29,28,1366.903,1376.708,9.805,I’m Chairman of the President’s Task Force on Regulatory Relief and we are working with the FDA and they have sped up bringing drugs to market that can help.
1001,1001_t0041,1001_t0041_s009,8,BUSH,44,40,1376.748,1390.184,13.436,"And you got to be careful here, because there’s a safety factor, but I think these things – and then also I am one who believes we’ve got to go the extra mile in clean – being sure that that blood supply is pure."
1001,1001_t0041,1001_t0041_s010,9,BUSH,23,23,1390.564,1398.529,7.965,We cannot have a lack of confidence in the blood supply when it comes to operations and surgery and things of this nature.
1001,1001_t0041,1001_t0041_s011,10,BUSH,16,16,1398.609,1404.892,6.283,"So, research, speeding the drugs to market, testing, blood supply are very important elements of this."
1001,1001_t0042,1001_t0042_s001,0,LEHRER,8,8,1405.953,1408.013,2.06,Next question will be asked by Peter Jennings.
1001,1001_t0042,1001_t0042_s002,1,LEHRER,5,5,1408.073,1408.974,0.901,It goes to the Governor.
1001,1001_t0043,1001_t0043_s001,0,JENNINGS,3,3,1410.154,1410.555,0.401,"Good evening, Mr."
1001,1001_t0043,1001_t0043_s002,1,JENNINGS,3,3,1410.575,1411.295,0.72,"Vice President, Governor."
1001,1001_t0043,1001_t0043_s003,2,JENNINGS,28,25,1412.435,1418.858,6.423,"Governor, one theme that keeps coming up about the way you govern – you’ve both mentioned leadership tonight, so I’d like to stay with that for a second."
1001,1001_t0043,1001_t0043_s004,3,JENNINGS,15,14,1419.659,1423.999,4.34,"The theme that keeps coming up about the way you govern is passionless, technocratic –"
1001,1001_t0044,1001_t0044_s001,0,DUKAKIS,1,1,1424.54,1425.34,0.8,Passionless?
1001,1001_t0045,1001_t0045_s001,0,JENNINGS,8,8,1425.56,1429.622,4.062,"Passionless, technocratic, the smartest clerk in the world."
1001,1001_t0045,1001_t0045_s002,1,JENNINGS,24,24,1430.963,1438.427,7.464,"Your critics maintain that in the 1960’s your public passion was not the war in Vietnam or civil rights, but no fault auto insurance."
1001,1001_t0045,1001_t0045_s003,2,JENNINGS,18,18,1439.207,1445.531,6.324,And they say in the 1970’s you played virtually no role in the painful busing crisis in Boston.
1001,1001_t0045,1001_t0045_s004,3,JENNINGS,14,14,1446.031,1451.542,5.511,Given the fact that a president must sometimes lead by sheer inspiration and passion.
1001,1001_t0045,1001_t0045_s005,4,JENNINGS,19,17,1451.602,1457.646,6.044,We need to know if this is a fair portrait of your governing or if it is a stereotype.
1001,1001_t0045,1001_t0045_s006,5,JENNINGS,23,22,1457.807,1465.912,8.105,"And if it isn’t fair, give us an example of where you have had that passion and leadership that sometimes a president needs?"
1001,1001_t0046,1001_t0046_s001,0,LEHRER,1,1,1596.644,1596.824,0.18,Mr.
1001,1001_t0046,1001_t0046_s002,1,LEHRER,4,4,1596.864,1597.945,1.081,"Vice President, a rebuttal."
1001,1001_t0047,1001_t0047_s001,0,BUSH,6,5,1599.586,1602.468,2.882,"Well, I don’t question his passion."
